Hugo_Symbol,3'Flank,3'UTR,5'Flank,5'UTR,Frame_Shift_Del,Frame_Shift_Ins,In_Frame_Del,In_Frame_Ins,Intron,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,RNA,Silent,Splice_Site,Translation_Start_Site,DEL,INS,ONP,SNP,TNP,pnum,exp_mean,exp_var,exp_ccle,rep_time,all_mean,all_var,up_mean,up_var,down_mean,down_var,dnam_mean,dnam_var,chr,start,end,expression_CCLE,replication_time,noncoding_mutation_rate,local_GC_content,HiC_compartment,local_gene_density,wgs_mean_depth,wgs_percent_20x,capture_on_target_rate,capture_mean_depth,capture_pct200,capture_mean_percentGC,gene_betweeness,gene_degree,nonsilent_to_silent,label,class
GOLM1,0,13,0,0,4,3,2,0,1,54,3,0,0,32,3,0,9,4,0,102,0,98,6.681498285,2.688949838,18.28862054,8.936637939,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,9,88641060,88715116,320200.5,489,2.96E-06,0.41797,0.0196306,3,48.54054,96.18919,0.8702116,152.259,23.07213,53.94516,3.02E-05,18,1.909090909,0,0
LY75,0,0,0,0,2,0,1,0,24,7,0,1,0,5,0,0,3,0,0,37,0,37,6.681498285,2.688949838,18.31304953,8.665335917,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.794153629,0.104061796,2,160659869,160761262,325668.6,405,1.68E-06,0.37993,0.03614127,7,51.59459,95.72973,0.8959232,128.941,14.04262,38.70896,0.000152065,24.91374182,1.166666667,0,0
CFHR4,0,21,0,8,5,1,1,0,4,217,29,1,0,55,4,1,6,1,0,340,0,286,6.681498285,2.688949838,17.68996522,9.73809226,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,1,196857212,196887762,211450.2,853,5.53E-06,0.36606,-0.03058845,5,39.24324,86.16216,0.6558775,173.8066,32.35082,36.00949,4.56E-07,4,4.482142857,0,0
NTN5,0,12,3,0,0,1,0,0,7,36,0,0,0,27,3,0,0,1,0,88,0,80,6.681498285,2.688949838,20.60703225,7.924812504,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,19,49164666,49176264,1597109,242,2.70E-06,0.53984,0.03144003,33,34.16216,61.43243,0.8271812,46.01639,4.498361,59.27371,0.000152065,24.91374182,1.428571429,0,0
CDR2,0,15,0,4,1,0,0,0,0,66,8,0,0,26,1,0,1,1,0,119,0,103,6.681498285,2.688949838,18.88166994,7.882643049,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.094450781,0.002118356,16,22357259,22385938,483001.1,235,3.40E-06,0.4875,0.04996764,11,49.37838,94.05405,0.9042135,170.8131,30.4918,48.22736,5.29E-05,46,2.777777778,0,0
CTDSP2,0,23,0,0,0,1,0,0,8,41,3,0,0,14,1,0,0,1,0,90,0,84,6.681498285,2.688949838,20.00383767,7.930737338,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.272850658,0.021183646,12,58213712,58240747,1051368,243,2.48E-06,0.49067,0.03998539,40,52.32432,95.10811,0.8756037,96.5541,10.38689,52.96399,1.21E-05,22,3.066666667,0,0
EIF4E3,0,38,3,0,0,0,1,0,0,18,5,0,0,8,1,0,7,4,0,63,0,63,6.681498285,2.688949838,16.17940822,9.044394119,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,3,71728442,71803924,74213.23,527,2.27E-06,0.421355,0.00257784,2,43.89189,97.2973,0.7640864,111.8852,14.13115,40.02735,1.77E-05,4,2.666666667,0,0
CGGBP1,0,79,0,1,1,0,0,0,0,27,3,0,0,10,0,0,10,6,0,105,0,89,6.681498285,2.688949838,16.91106306,9.805743872,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.134373417,0.001877963,3,88101106,88108146,123234.9,894,5.13E-06,0.37996,-0.003143516,6,53,97.48649,0.958304,138.0525,12.74098,43.63438,1.40E-05,13,2.727272727,0,0
KRT16P2,0,0,0,0,0,0,0,0,0,0,0,0,53,0,2,0,1,1,0,53,0,50,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,2,0,0
VAMP1,13,12,0,13,0,2,0,0,28,10,0,0,0,7,4,0,8,2,0,79,0,77,6.681498285,2.688949838,21.36567259,7.636624621,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.086886546,0.000619631,12,6571406,6579843,2702142,198,2.57E-06,0.48015,0.05047756,11,57.72973,95.97297,0.887947,128.3148,22.39672,50.26766,6.01E-06,8,2,0,0
BAIAP2L1,0,22,0,1,11,0,1,0,12,89,7,0,0,43,1,0,15,1,0,171,0,160,9.449666703,5.465715755,19.21825932,7.965784285,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,7,97920964,98030427,609918.5,249,4.08E-06,0.494975,0.03639769,8,48.7027,91.13514,0.7631238,145.4,23.13115,45.43521,1.07E-05,14,2.204545455,0,0
KBTBD8,0,68,1,2,1,0,1,0,0,121,14,0,0,24,0,0,18,3,0,211,0,174,6.681498285,2.688949838,16.60308123,9.878050913,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.146348764,0.013294234,3,67048727,67061630,99545.38,940,2.62E-06,0.38632,0.01251825,3,50.48649,98,0.9582251,156.3246,21.92131,40.04949,0,1,5.4,0,0
KDELR1,0,9,0,8,0,0,0,0,2,40,0,0,0,19,1,0,8,1,0,70,0,70,6.681498285,2.688949838,20.49594771,7.768184325,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.148102036,0.012715554,19,48885827,48894810,1478750,217,2.78E-06,0.49213,0.03576293,25,45.32432,94.16216,0.859429,61.05902,3.167213,53.32,3.39E-06,11,2.05,0,0
GAD1,0,25,0,3,3,2,0,0,17,137,4,0,0,45,7,0,4,3,0,236,0,197,6.681498285,2.688949838,18.42596779,9.022367813,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.031496101,0.001039236,2,171673200,171717657,352182.5,519,2.16E-06,0.430655,0.03087345,4,53.08108,96.86486,0.8647711,124.1049,15.2623,46.51545,3.17E-05,8,3.260869565,0,0
SMTN,0,3,0,2,23,2,2,0,25,148,13,0,0,52,1,0,25,3,0,243,0,211,6.681498285,2.688949838,19.47106927,7.665335917,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.067175024,0.000968043,22,31477305,31500609,726733.7,202,2.06E-06,0.48488,0.03225414,20,42.24324,81.05405,0.9161938,74.88197,4.659016,61.99571,1.23E-06,5,3.094339623,0,0
TRAV1-1,1,0,0,4,0,2,0,0,0,40,1,0,0,15,1,0,1,2,0,61,0,55,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,2.75,0,0
CYP2C19,0,0,0,0,5,2,0,0,2,182,5,0,0,81,7,0,5,2,0,277,0,214,6.681498285,2.688949838,17.95847455,9.700439718,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.859613799,0.019917107,10,96522463,96612670,254705.2,831,2.42E-06,0.384065,-0.01739269,7,48.02703,93.54054,0.9129229,164.2098,24.48525,43.10284,0,1,2.390243902,0,0
IRGQ,0,15,0,0,6,0,1,0,5,66,1,0,0,33,1,0,7,0,0,121,0,111,6.681498285,2.688949838,18.71025421,7.714245518,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,19,44088519,44100287,428890.8,209,3.44E-06,0.50795,-0.002114875,18,41.48649,69.54054,0.953096,99.90164,13.38361,63.02873,3.53E-07,4,2,0,0
ATXN7L3,1,33,7,0,2,2,0,0,1,58,7,0,0,29,0,0,7,3,0,130,0,117,10.54766622,0.260088941,19.82803589,7.459431619,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,17,42269174,42275529,930750.1,175,2.44E-06,0.53114,0.04093512,25,51.62162,97,0.8837217,165.2295,24.23607,53.13227,2.88E-05,29,2.233333333,0,0
ENPP5,0,11,0,1,3,0,0,0,0,98,6,0,0,32,4,0,3,0,0,152,0,132,6.681498285,2.688949838,15.92275581,9.6794801,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.112211607,0.019353157,6,46127762,46138717,62118.38,819,3.60E-06,0.3857,0.01621275,6,58.10811,99.05405,0.946958,179.1082,29.36393,39.94566,0.000152065,24.91374182,3.272727273,0,0
BRAP,0,10,0,1,1,1,0,0,6,82,6,0,0,27,2,0,1,1,0,134,0,117,9.221290797,0.144739593,19.17388522,7.584962501,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.087040114,0.000665467,12,112079951,112123790,591444.3,191,2.41E-06,0.442485,0.0324082,8,49.83784,92.83784,0.8206308,123.7475,12.79672,43.3665,2.37E-05,27,3.25,0,0
CCNE1,0,28,0,0,1,0,1,0,4,72,4,0,0,25,4,0,5,3,0,131,0,116,7.016245629,3.019967191,17.35405305,9.252665432,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,19,30302901,30315218,167528.2,609,5.30E-06,0.50382,-0.03267048,6,69.64865,91.08108,0.9333224,138.4951,19.63279,45.72228,0.000208404,70,3.076923077,0,1
NDUFA5,0,5,0,10,2,1,0,0,0,13,3,0,0,7,1,0,2,1,0,39,0,38,6.681498285,2.688949838,16.43627104,9.607330314,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.159644387,0.003002456,7,123181084,123197958,88675.92,779,3.77E-06,0.36775,-0.02450634,7,46.72973,95.86486,0.8424634,92.30492,4.416393,38.51107,1.77E-05,17,2.25,0,0
C1orf21,0,87,0,12,1,0,0,0,0,21,1,1,0,5,0,0,11,3,0,114,0,87,9.705865559,2.063888227,17.98251681,9.328674927,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.238780719,0.019385982,1,184356150,184598155,258985.4,642,2.67E-06,0.3986733,-0.00680807,8,55.02703,98.27027,0.4364841,100.1115,8.370492,38.96581,6.32E-06,5,3.666666667,0,0
STOX2,0,12,0,5,5,2,0,0,1,146,12,0,0,76,0,0,6,4,0,249,0,205,6.681498285,2.688949838,17.36705209,8.842350343,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,4,184826509,184938875,169044.5,458,2.14E-06,0.422705,-0.01350897,8,47.35135,94.13514,0.8868535,40.99672,0.6131148,51.79845,0,2,2.077922078,0,0
ASUN,0,11,0,9,8,4,1,0,2,101,16,0,0,32,0,0,14,5,0,165,0,157,6.681498285,2.688949838,18.64326998,8.357552005,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,12,27058115,27091254,409432.6,327,2.41E-06,0.40487,0.02103328,6,49.32432,93.72973,0.8906783,143.3639,18.08197,36.16523,5.08E-06,17,3.666666667,0,0
SEC11A,0,13,0,17,1,0,0,0,0,22,2,0,0,4,1,0,1,0,0,59,0,59,6.681498285,2.688949838,18.3805063,7.74819285,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,15,85212775,85259674,341257.7,214,3.16E-06,0.45491,0.0523946,6,49.02703,95.18919,0.8119332,97.88852,15.85902,39.0766,7.36E-06,7,5,0,0
GXYLT2,0,6,0,0,2,1,0,0,3,55,7,1,0,31,1,0,3,1,0,103,0,97,6.681498285,2.688949838,17.14143962,8.717676423,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,3,72937385,73024520,144572.1,420,2.73E-06,0.41733,0.01398404,3,45.02703,90.86486,0.665486,93.47213,11.18689,43.27172,0,1,2,0,0
SLC35G1,0,34,0,0,2,0,0,0,0,43,1,0,0,23,1,0,8,1,0,95,0,83,6.681498285,2.688949838,18.92530321,9.204571144,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10,95653730,95662490,497832.3,589,1.89E-06,0.41605,0.00071105,11,43.62162,88.35135,0.9603062,96.34754,6.737705,40.18271,0,1,1.875,0,0
PPIL6,0,5,0,4,4,0,1,0,0,35,8,1,0,15,3,0,6,0,0,70,0,62,6.681498285,2.688949838,18.32641281,9.129283017,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.049812071,0.001948625,6,109711419,109762374,328699.2,559,2.17E-06,0.42454,0.04719838,10,43.75676,87.51351,0.7934803,112.6525,14.99672,33.15962,0.000152065,24.91374182,2.875,0,0
LINC00843,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,0,0,0
IGKV2D-24,0,0,0,0,1,0,0,0,0,63,8,0,0,23,0,0,1,0,0,94,0,85,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,2.958333333,0,0
RP11-346C20.4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,0,0,0
PRM3,0,0,0,0,0,0,0,0,0,14,1,0,0,6,0,0,0,0,0,21,0,20,6.681498285,2.688949838,19.27148605,8.271463028,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,16,11367144,11367452,632841.1,308,1.76E-06,0.52095,0.03676347,13,41.02703,82.97297,0.8941555,59.52787,0,63.47702,0.000152065,24.91374182,2.142857143,0,0
GPR155,0,11,0,2,3,5,0,0,0,141,15,0,0,35,5,0,6,5,0,206,0,158,6.681498285,2.688949838,18.62801827,8.6794801,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.083511157,0.001872667,2,175296376,175351811,405127,409,2.15E-06,0.401535,0.0300153,6,50.97297,97.78378,0.9039098,150.2885,22.32787,37.92103,0.000152065,24.91374182,4.611111111,0,0
P2RX7,5,4,0,3,2,0,0,0,0,63,4,0,0,43,4,0,2,0,0,126,0,105,6.681498285,2.688949838,20.01730865,8.632995197,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.074789387,0.010082654,12,121570678,121623856,1061231,396,2.71E-06,0.464315,0.04605253,23,50.89189,97.24324,0.8478311,128.9475,15.77377,49.4113,6.05E-06,5,1.613636364,0,0
NRXN3,66,27,0,50,9,4,0,0,94,364,21,0,0,151,6,0,19,11,0,762,0,541,6.681498285,2.688949838,14.39362508,9.82336724,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.22150338,0.034754404,14,78870093,80330758,21522.5,905,4.61E-06,0.3903313,-0.03206484,1,48.78378,96.67568,0.7913694,118.4623,13.69508,49.01389,1.15E-05,7,2.598684211,0,0
NPIPB6,0,1,0,5,1,3,0,0,2,24,1,0,0,11,0,0,1,3,0,44,0,44,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,2.333333333,0,0
RAD51L3-RFFL,0,0,0,4,0,1,0,0,3,14,0,0,0,11,0,0,0,1,0,32,0,32,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,1.25,0,0
PRKDC,0,5,0,0,49,25,6,1,2,620,83,1,0,258,38,0,59,26,1,1002,0,671,6.681498285,2.688949838,19.78388628,8.845490051,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,8,48685670,48872743,902698.5,459,3.04E-06,0.42477,0.0268238,3,55.10811,94.91892,0.8878417,78.7082,8.377049,43.1534,0.00185609,223,2.961389961,0,0
C14orf119,0,58,0,10,0,0,0,0,0,18,2,1,0,2,0,0,2,1,0,88,0,76,9.995918835,0.32534887,20.2663748,7.539158811,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.139182483,0.003229893,14,23564788,23569664,1261207,185,2.08E-06,0.48918,0.04082062,20,57.51351,98.64865,0.9374933,207.518,37.65246,47.8668,0.000152065,24.91374182,6.666666667,0,0
DOCK6,0,4,0,0,7,1,0,0,6,258,9,0,0,133,6,0,7,1,0,416,0,308,6.681498285,2.688949838,20.68947509,7.87036472,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,19,11309973,11373157,1691034,233,2.27E-06,0.52966,0.03182071,29,43.83784,87.37838,0.8528766,49.72131,2.75082,59.97753,9.79E-06,8,2.044776119,0,0
PYCRL,0,6,0,0,0,0,1,0,1,26,0,0,0,20,0,0,1,0,0,53,0,53,6.681498285,2.688949838,21.05819987,7.882643049,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.069485226,0.000505763,8,144686083,144691764,2183482,235,3.76E-06,0.60325,0.03676814,29,50.59459,81.94595,0.8791669,57.19344,1.845902,62.01358,1.36E-05,23,1.238095238,0,0
TRIQK,0,8,0,1,1,1,0,0,0,8,0,0,0,1,0,0,1,1,0,18,0,18,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,4.5,0,0
BRD4,0,9,0,3,8,3,3,0,37,222,14,0,0,102,3,0,14,3,0,387,0,293,10.82999158,0.35052901,19.08753587,8.577428828,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.562468913,0.055765365,19,15348302,15391262,557083.2,381,3.36E-06,0.52383,0.02000247,27,42.67568,82.05405,0.9020759,108.2426,15.31148,56.25842,0.00016228,65,2.349514563,0,1
RARA,0,7,0,6,3,2,1,0,17,77,0,0,0,24,0,0,6,3,0,128,0,124,6.681498285,2.688949838,20.36478764,7.584962501,0.006832961,0.036227755,0.06492635,0.029712688,-0.09596691,0.0312199,0.422994071,0.064779675,17,38465446,38513894,1350242,191,2.18E-06,0.49261,0.02301283,28,48.43243,85.97297,0.8648716,95.7082,10.6459,60.10571,0.000925731,121,3.16,0,1
STK33,0,27,0,13,7,4,0,1,0,116,12,0,0,39,4,0,9,5,0,209,0,175,6.681498285,2.688949838,18.2613085,9.108524457,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.086738999,0.03023413,11,8413418,8615503,314195.7,551,2.67E-06,0.4133567,0.01263689,13,49.51351,96.40541,0.8279512,153.2492,27.75082,39.28403,8.05E-06,9,3.425,0,0
DLST,0,29,0,3,8,2,1,0,0,62,2,0,0,30,0,0,10,2,0,125,0,110,6.681498285,2.688949838,19.75531597,7.864186145,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.124080261,0.000713828,14,75348594,75370450,884997.8,232,2.01E-06,0.40743,0.04127656,19,49.91892,95.18919,0.8319574,116.2689,13.41967,45.08815,2.48E-05,30,2.129032258,0,0
TSEN2,0,21,0,0,0,0,1,0,5,63,8,0,0,25,0,1,1,0,0,123,0,103,6.681498285,2.688949838,18.42766395,8.312882955,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.062151862,0.000344201,3,12525931,12574819,352596.8,317,2.16E-06,0.45458,0.0355021,7,49.59459,97.21622,0.8514095,96.69836,5.37377,40.4243,7.31E-06,17,2.730769231,0,0
OR5A2,0,0,0,1,1,1,0,0,0,88,2,0,0,28,0,1,1,1,0,120,0,107,6.681498285,2.688949838,18.67170173,9.394462695,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,11,59189454,59190426,417581.5,672,3.84E-06,0.38912,-0.004028923,14,59.56757,99.56757,1,114.4525,9.337705,43.7941,0.000152065,24.91374182,3.137931034,0,0
TAS2R50,0,4,0,5,2,0,0,0,0,55,7,0,0,22,0,0,3,1,0,91,0,84,6.681498285,2.688949838,18.47947438,9.403012024,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.916989636,0.003649077,12,11138512,11139511,365489.5,676,3.06E-06,0.36757,-0.002161418,28,57.72973,98.94595,0.9978715,196.5574,38.01639,38.02037,0.000152065,24.91374182,2.695652174,0,0
TNFRSF19,9,5,0,3,2,1,3,0,1,84,4,0,0,38,4,0,5,2,0,147,0,128,6.681498285,2.688949838,17.47270829,9.2644426,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.563877798,0.071351853,13,24144723,24250231,181889.2,614,2.95E-06,0.40898,0.03208462,3,47.40541,94.86486,0.8760725,109.459,10.21639,46.29479,2.74E-07,4,2.384615385,0,0
DUXA,0,21,1,0,3,1,0,0,0,61,16,0,0,29,10,0,3,1,0,138,0,115,6.681498285,2.688949838,18.246575,9.853309555,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,19,57663094,57678856,311003.3,924,4.13E-06,0.45092,-0.06428068,15,53.86486,99.51351,0.8706081,154.0262,24.50492,43.24186,0.000152065,24.91374182,2.933333333,0,0
MTUS1,0,13,0,4,14,3,3,0,54,147,17,1,0,70,4,0,29,5,0,296,0,244,6.681498285,2.688949838,18.80322426,7.894817763,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.138469673,0.014191779,8,17501304,17658426,457439.4,237,1.99E-06,0.417535,-0.005419819,9,50.43243,97.81081,0.9275379,167.9607,29.70492,40.97989,1.49E-05,5,2.408450704,0,0
UBN1,0,30,0,10,7,2,5,0,2,146,7,0,0,81,1,0,12,2,0,277,0,225,6.681498285,2.688949838,19.42640154,7.614709844,0.011809231,0.0250231,0.067533985,0.018060992,-0.07462432,0.023536578,0.919366165,0.005501905,16,4897912,4932357,704577.8,195,2.39E-06,0.50638,0.02581016,23,49.37838,96.75676,0.9128455,174.859,29.60328,51.76323,5.59E-06,9,1.902439024,0,0
BCL2,0,33,0,32,1,0,1,0,5,29,1,0,0,23,0,0,3,1,0,121,0,96,8.695454601,3.064382045,17.66008993,9.030667136,-0.046909384,0.03790543,0.041297633,0.010950209,-0.14877774,0.049675,4.425341121,0.295729212,18,60790579,60986613,207116.5,522,2.48E-06,0.4313833,0.06028997,5,37.35135,77.78378,0.7273774,92.85902,5.481967,59.85281,0.000752638,96,1.25,1,1
NR1H4,14,0,0,16,7,4,0,0,1,137,23,0,0,42,5,1,13,5,0,232,0,196,6.681498285,2.688949838,17.54848554,9.622051819,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.544371538,0.072101966,12,100867679,100957643,191698.3,787,4.04E-06,0.40703,-0.006402327,10,51.83784,95.81081,0.8773712,114.8033,11.77705,39.8695,6.58E-06,25,3.930232558,0,0
MYBPHL,0,3,0,3,0,1,0,0,0,47,1,0,0,19,2,0,0,1,0,75,0,62,6.681498285,2.688949838,19.91448047,8.243173983,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,1,109834987,109849663,988224.3,302,1.62E-06,0.50939,0.02881949,19,47.32432,94.24324,0.9071545,115.9902,12.3541,55.4691,4.43E-06,6,2.55,0,0
CES3,0,7,0,5,3,0,1,0,2,109,7,0,0,57,2,0,4,0,0,189,0,162,6.681498285,2.688949838,19.92215434,7.087462841,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,16,66995132,67009051,993494.8,135,1.65E-06,0.509155,0.04133463,20,47.2973,93.97297,0.9299564,138.0328,15.84262,55.9444,5.11E-06,3,2.034482759,0,0
H1FX,0,3,5,3,0,0,3,0,0,18,0,0,0,9,0,0,3,0,0,38,0,39,6.681498285,2.688949838,19.8551588,8.475733431,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.1230464,0.000817934,3,129033615,129035120,948413.9,355,2.67E-06,0.48507,0.04353493,16,20.45946,37.21622,0.9373317,22.1082,0,65.1383,3.76E-05,42,1.8,0,0
SNAPC3,0,12,0,3,0,2,0,0,0,34,9,0,0,9,4,0,7,2,0,64,0,68,6.681498285,2.688949838,17.61826504,9.346513733,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.058521061,0.000288095,9,15422782,15461626,201198.2,650,2.62E-06,0.42695,0.005440774,6,44.56757,90.32432,0.8870481,147.7869,23.44918,38.58961,3.23E-06,6,4.9,0,0
CISH,0,4,0,1,5,0,1,0,0,39,3,0,0,9,1,0,6,0,0,57,0,60,6.681498285,2.688949838,19.15508132,8.243173983,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.12392099,0.008333513,3,50643886,50649262,583785.5,302,1.90E-06,0.54924,0.05044635,38,42.35135,82.27027,0.940498,66.92787,1.672131,60.67216,4.76E-05,24,4.3,0,0
RAB35,0,36,0,0,1,0,0,0,0,29,3,0,0,13,0,0,3,0,0,79,0,68,6.681498285,2.688949838,20.57703691,7.820178962,0.011093698,0.017141873,0.05273774,0.011400523,-0.067840144,0.018508283,0.055025066,0.001425336,12,120532899,120554643,1564246,225,2.61E-06,0.46471,0.04528955,9,47.56757,94.56757,0.8953529,106.0951,8.045902,58.30403,2.41E-05,18,2.285714286,0,1
